sleep_hours,sleep_quality,study_hours,attendance_percent,assignment_deadlines_per_week,exercise_hours,junk_food_freq,caffeine_intake,screen_time_hours,social_media_hours,family_support,peer_pressure,financial_concerns,stress_score,stress_level
8.478519796612094,Poor,8.172165983442401,68.99472338506536,5,4.8101886025714045,Sometimes,0,4.1751929306231395,2.3514555405050044,4,1,5,32.8,Low
10.0,Average,6.703876664911176,78.95342467913403,5,1.0399892053815263,Sometimes,0,10.95021375814795,1.1147589643022746,2,2,2,41.0,Medium
5.620122372393649,Good,4.523065125322223,77.42150697929833,0,0.0,Sometimes,2,0.021931168611450502,2.9336782728340793,2,2,5,38.6,Medium
8.65295023496816,Average,2.983970126792603,97.64311935007493,3,0.0,Often,2,7.427216586274862,1.6419128520666453,5,4,4,28.7,Low
6.865628720602472,Average,3.68483799744879,69.38873031872195,6,3.3979222854087663,Sometimes,5,6.7988708768836785,0.0,5,3,4,42.4,Medium
6.273128529880436,Average,8.885283812852066,83.31426178866703,5,0.0,Sometimes,6,6.92820443739394,5.027039623988696,2,5,5,89.1,High
7.148891677589228,Poor,3.615605226960079,69.09231647321639,5,3.7819468632217497,Sometimes,1,3.042956469267482,3.065486017922317,1,3,3,39.1,Medium
6.5928747255199385,Poor,0.2888092912278726,74.4212655592973,2,2.1046862316509083,Often,3,1.8046359465167612,1.5993951112211167,3,5,1,22.6,Low
6.665593588418328,Average,7.060331016970787,82.7681895369223,0,1.9515931600775847,Rare,4,7.514437681812377,3.752543273222713,5,1,5,43.3,Medium
5.8875002557599965,Average,8.001006227235788,77.88637009136889,2,2.4459563689391866,Rare,1,9.352502462898151,3.0938652521265118,5,5,2,58.1,Medium
4.402835510301724,Poor,8.318431374333045,79.94009143786444,4,0.7986194961548432,Sometimes,4,6.550572905909036,5.81958140029601,3,2,1,71.3,High
4.184562196216877,Poor,7.076696008498657,83.3272210823197,5,2.206807882242788,Often,0,8.013174399847498,3.86563352021869,3,2,2,63.2,Medium
7.47986732492184,Good,7.403039354469563,75.06310428801442,4,0.21039050489441857,Sometimes,2,4.854638522931498,2.6861614371918523,5,3,5,49.3,Medium
6.0849498648714295,Poor,5.105868148107084,88.8414653481544,0,4.023336394481097,Sometimes,6,6.828934314762469,4.386856217933865,1,3,3,51.5,Medium
5.60586665051575,Good,0.8474087530166736,76.94520256762395,4,0.4590571551339955,Sometimes,2,9.06414977031609,2.928071681277626,2,2,3,48.9,Medium
6.51275844008473,Average,5.055762083000027,79.02444538447428,1,2.6583209523855444,Rare,6,5.216131336303092,3.367665559392929,1,1,4,47.2,Medium
7.692398379373442,Average,6.243145544838834,83.61311274587855,4,0.4478745466090821,Often,0,8.964295254632507,5.452333572375465,3,3,3,53.9,Medium
6.770545914539597,Poor,4.729459886867499,82.27000201164834,2,1.2001931202628864,Sometimes,4,1.9135693264944962,0.6628558342282602,5,3,1,23.5,Low
5.515917595038549,Poor,4.6383277625207695,86.44227924542852,3,1.4392519487602848,Often,8,4.467492451474607,1.2734527730942187,2,1,1,45.2,Medium
8.339439433473425,Average,3.0717639219633552,83.16964401484705,4,6.472021971382025,Often,4,7.364790312382242,2.161286589184089,5,4,5,28.1,Low
8.868778254472447,Average,2.996522513455948,84.69030661556175,4,1.9783308698971744,Sometimes,7,10.757026692893223,2.4539423023175826,3,1,2,36.7,Medium
7.24183498298428,Poor,8.67629702953214,76.74627485834858,0,0.767705304439692,Rare,2,6.035684787744245,5.3130782158816565,2,1,2,48.2,Medium
7.960495267016135,Average,8.748692739760283,69.3122890191448,6,1.3331665823391845,Rare,1,3.4152061300379133,0.17060123504184777,5,2,1,34.7,Medium
8.362939995220717,Average,4.994705737507793,65.72361097247139,4,0.0,Rare,4,10.70019712432273,2.941000231310443,4,2,4,53.0,Medium
8.19514897460677,Poor,5.563047210185854,63.29289852357701,3,1.755821117817413,Often,2,5.6846458009432395,1.8984437858969563,3,2,3,37.0,Medium
7.421148765668935,Average,3.0382838859259627,97.62726717729277,2,4.776629996613302,Often,6,7.661947184642014,6.400964867126349,1,5,4,52.0,Medium
7.397520570612325,Poor,6.285149699878907,57.872265891058746,0,2.5040592964700394,Sometimes,3,5.163938026702278,4.767695007359326,3,3,1,40.5,Medium
7.279490860019754,Average,8.5192983432284,91.93723498977101,4,3.355101424590281,Often,6,6.355689753069727,3.4773845544214157,2,1,3,53.2,Medium
4.853993488179435,Poor,1.9415384401106133,71.79130988702526,2,0.6350845402923437,Rare,0,4.594707158898074,4.937685395872535,3,3,3,43.7,Medium
7.551084735289379,Average,5.927766599404787,91.86440972119804,6,1.6949867461374395,Rare,3,11.644108891496264,0.36112015641687156,5,2,5,50.8,Medium
4.466279043310169,Average,6.07804448529008,57.974599720845504,4,2.305853952884254,Rare,2,8.978079432343579,7.055008968933154,5,5,4,78.4,High
5.308100817312417,Average,6.055213029778515,77.64906098116717,3,0.9120397543606229,Often,6,10.420307315961384,1.3162922984473477,3,5,4,77.2,High
8.45534760171213,Average,8.285635335696938,94.54024403025268,0,2.6000101050966276,Rare,1,4.028845431465006,5.5138998767031655,2,3,4,38.5,Medium
7.760330244041296,Good,9.072036424342304,87.13209563475581,3,2.92314262278315,Rare,4,1.4374415246112822,4.103302104192518,2,2,4,45.4,Medium
8.731097434528793,Average,4.533032644254675,76.62734539309209,5,2.81427207625481,Rare,3,5.267614193421719,3.528649632797766,2,1,2,31.5,Low
6.092488424469062,Good,6.346347344312716,60.570226984715184,3,1.7733750839924813,Sometimes,6,12.0,5.430449215322858,3,5,3,83.2,High
4.771626738084849,Poor,5.168467411452118,66.77511477849067,4,3.636366950978841,Sometimes,3,5.195317219601189,4.993164052370655,5,1,5,50.6,Medium
6.139344204394486,Average,3.7357694141206084,93.89147096559378,0,1.6135738422222812,Rare,6,8.629470186272684,3.2147643382035382,5,2,4,39.8,Medium
6.653046945860861,Poor,5.541628313762029,76.51758798746275,2,1.476768818334082,Often,0,3.437889798066894,2.1568027272857107,2,3,5,43.4,Medium
6.6184830745100145,Average,6.342999057000496,79.2817589658656,5,4.162308510650688,Often,6,3.927482573027654,3.246057916344796,5,2,1,37.7,Medium
8.200520718135053,Average,5.433857370833971,82.83535104702631,2,0.33955055044913474,Rare,5,5.800519329347928,2.794386711765317,3,4,5,49.5,Medium
5.9580943624948315,Good,3.237637581027765,66.97161086912443,6,0.0,Often,1,11.274235065731506,3.7079824438494886,4,1,4,58.3,Medium
7.028051707704386,Average,4.072878720288645,84.07290179840179,2,0.6982755256428601,Often,0,8.750582097598135,5.041179148215869,2,5,1,50.1,Medium
5.017059275848091,Average,4.088185159650685,75.80384519330994,5,2.58086289001706,Often,2,0.8670318668551351,3.937136979546767,5,1,5,36.7,Medium
7.17547591706572,Poor,3.3151120901385913,82.9370278557554,4,3.925386521697782,Rare,8,7.6668269697682785,3.369739415721482,3,2,5,48.2,Medium
6.504662825278455,Poor,5.627079163211338,74.21949079462966,6,1.0092222377275772,Often,2,3.128162870653481,1.6920661744486138,4,3,4,47.5,Medium
5.3752799925732235,Good,5.8362241925861555,64.26883939938843,3,4.72225628043563,Sometimes,4,4.296096161595083,3.6493134606788455,2,5,5,64.6,Medium
6.146255956737721,Poor,6.959035201774393,75.72627468187983,3,2.0407960314144695,Rare,4,7.275976013153825,0.0,5,4,5,55.6,Medium
6.223736380227168,Poor,3.284755303678738,86.40777617108002,2,1.8267056792027152,Often,2,9.49608927631083,1.4049850679600715,3,5,3,49.1,Medium
6.094767305994356,Good,3.8450426275424134,83.94060089077036,4,0.7250927887706624,Rare,4,9.373164020483566,4.212484646893669,4,3,5,60.1,Medium
9.157011863401525,Good,8.109138903862476,80.30930867334727,6,4.92703275295345,Often,1,6.8289165858933965,4.770374289142087,3,5,3,50.1,Medium
6.35233099653818,Average,4.671008271854159,88.98131853010342,1,1.7745666829715196,Sometimes,6,6.8640436291599976,2.9586731675288913,3,3,1,43.3,Medium
6.134155834733994,Average,5.060262058503268,77.96405987455773,6,0.0020179607124326537,Sometimes,1,9.365530162928671,3.4019810219628357,2,1,1,56.4,Medium
3.3538235635847875,Good,4.649792557208701,80.56276314015217,6,5.68650300324569,Rare,5,2.061139873871546,3.7405223059980846,5,2,4,49.1,Medium
5.1586889720307845,Poor,7.266061637443287,75.20233120306274,5,2.5905051407785207,Often,2,10.568387905426045,4.362871917501527,2,2,1,69.6,High
6.10538986331547,Average,7.343617361430058,89.56617976753455,4,3.1982456759064206,Rare,5,4.160045828188988,2.597181706893709,2,4,5,62.1,Medium
5.471220985735036,Average,7.226416201177695,82.91528547721765,6,4.522340331261085,Often,4,6.651534118648795,1.0340790521382741,3,2,5,59.7,Medium
8.572561390066696,Good,5.053135222715095,74.43041889826628,1,2.9216938736816616,Sometimes,5,4.7593674154292955,3.7743487313208046,3,2,1,26.5,Low
6.252593336905672,Good,3.255128045021997,65.10970253472196,4,3.462334035566683,Rare,5,3.109976752676623,6.916610461022122,2,4,1,49.8,Medium
8.432666373977378,Average,8.850426155518509,91.04961274898326,5,2.0814876084920826,Sometimes,2,7.153976192593328,1.1550943121130939,5,1,1,32.3,Low
6.592556951075552,Poor,6.712617953911034,72.5593494881536,5,3.100598431152834,Often,5,6.591339234803739,2.746173363168409,4,5,4,63.4,Medium
6.555841754632365,Average,4.086682037215221,80.72064352489546,4,1.94876327816506,Often,2,5.736517401918215,2.227507123851322,5,5,2,40.5,Medium
6.366805328431249,Poor,7.847637693888823,100.0,2,1.969684871238404,Rare,3,5.618336089790925,7.8263967577321285,2,5,4,67.4,High
6.505694377432189,Good,3.92878216948181,88.01509541733309,6,2.17957513480092,Rare,1,9.814867645056307,1.078549133764999,3,5,5,59.2,Medium
9.078192504574789,Poor,7.821406806377313,96.11149588826991,4,1.4047772809307262,Rare,4,11.48200772538209,2.679084032060355,3,1,4,50.2,Medium
3.0205839098731726,Poor,7.956569178768983,74.61875187458851,5,2.756566753003878,Often,7,9.132256429152342,2.2706275958517224,3,2,5,88.6,High
3.4976813833419818,Good,3.1570344566378883,90.70976396820207,4,2.7527677628226597,Rare,5,6.6935213938202125,0.49130664618943154,1,5,3,67.1,High
5.685243753415829,Average,6.163516606041922,80.2666899295189,6,3.228374899841885,Rare,0,1.9068330131540172,0.3826819821679224,5,2,5,36.2,Medium
6.521791822906353,Good,6.5643814079226575,83.66016920768583,3,2.9594097725532085,Sometimes,0,7.567889242542967,4.136766804619446,5,4,4,48.0,Medium
7.535156637146018,Poor,10.229818399172665,100.0,3,5.000064577424039,Often,2,7.678475881552987,4.417305811712749,3,3,3,51.2,Medium
7.209630797041212,Good,3.5153977647322856,77.21354175850294,5,3.578944609454851,Sometimes,5,7.928332323512788,1.880999713843856,2,2,2,43.3,Medium
5.923631130679144,Poor,7.865086553987658,80.19254453676537,3,1.6891221643781087,Often,2,3.147547643669196,5.817992805031949,3,3,4,57.8,Medium
8.028565539862644,Poor,5.034692036067108,70.96785348492037,1,2.67960725573887,Rare,8,8.12515991451393,0.0,1,3,4,50.8,Medium
8.045293104729097,Average,2.5172716328388614,88.88468555908076,5,4.119047171240023,Sometimes,5,9.903965481857476,0.48305545328998,1,5,1,44.5,Medium
6.776086746907349,Poor,4.760025660331426,74.39373101713365,2,0.5750402164767037,Sometimes,8,3.543444252209564,1.350558770708825,2,3,2,47.7,Medium
7.943986358730262,Average,5.004929522199414,90.22710415818878,0,5.021362689674257,Often,8,7.711643244196958,2.982093448487436,2,3,5,43.3,Medium
6.908967895148193,Poor,2.882219613769422,63.50086758255149,2,0.8380408493752689,Often,0,3.9705584005390744,2.0981857875553085,2,4,1,34.0,Medium
5.657775459825674,Poor,5.624347237703059,85.48638071833606,0,3.3504130898566613,Rare,7,5.739325812696994,2.5979057845085496,2,1,5,48.8,Medium
7.5467252585000075,Good,6.915618510997163,73.56306693936945,6,2.009900660336736,Sometimes,0,3.6282719940966723,3.970111572087166,1,2,1,45.7,Medium
6.665919683868016,Poor,5.476401308124025,87.3051763933021,6,1.923601400128339,Rare,0,5.12321922087059,5.914138922705187,3,3,3,50.1,Medium
6.50200977013173,Average,3.916311821240247,79.86440827145772,1,0.0456306895282621,Rare,4,5.142603354303176,4.604861392583824,1,4,2,52.5,Medium
8.709430358284362,Good,4.703055863186068,74.64661085131709,6,3.3612501423809773,Often,4,7.030687364337993,3.1123068382632693,4,1,1,29.9,Low
3.0,Poor,4.990913286413098,76.13440383124005,4,0.06746272234149142,Sometimes,5,8.225895827256716,2.8397168845974115,4,2,2,70.0,High
4.373473744760645,Good,5.434643254962097,71.4961169994136,6,0.0,Often,0,9.040444036396446,5.202823121101392,1,3,5,85.1,High
4.719394360438445,Poor,7.219661524480062,88.37787755320859,1,3.739554527609864,Rare,0,4.370084919359153,6.768469647517902,1,1,2,49.0,Medium
5.955109028646792,Average,5.5438795067721784,69.51362650574586,0,4.684408393689619,Often,7,6.899671281476958,4.276585886090938,1,3,5,61.5,Medium
6.118087745350955,Poor,2.194606742740579,77.32921361267202,6,0.9991313506535104,Often,5,3.25458900301132,2.019790849686904,1,5,4,58.7,Medium
4.239011528340429,Good,3.8753578560226174,83.45239579702474,1,3.5046638354828534,Sometimes,3,5.723279907006995,3.518456272914058,3,5,5,57.1,Medium
5.022262951533761,Average,5.332042101793274,96.13494525448519,4,3.194789530096518,Rare,1,6.106852132893838,4.160624423182727,1,4,3,59.4,Medium
5.208737482214644,Average,7.248248969908228,79.90701399108185,6,1.862721957332782,Often,1,3.6936578582589488,1.8897083910889907,1,2,3,59.9,Medium
10.0,Good,7.595692883073103,77.57489413461559,2,4.0037253224063365,Often,2,7.397764378179184,4.731509011382715,3,4,1,34.4,Medium
9.20261292162072,Average,8.54937068317491,82.73634865116028,0,1.7545667295851541,Rare,4,5.610613459451387,3.528083130053104,5,4,2,34.3,Medium
5.882375873473026,Good,5.26122879515861,59.26535784325571,5,2.7763012179785376,Often,7,6.385923000286393,5.329316187612331,3,1,3,61.4,Medium
5.954625064539801,Good,6.526618351004987,68.01354299309281,3,0.11934517498601149,Often,3,9.061271316219806,1.0465163450458204,2,1,2,58.3,Medium
4.776194004217559,Good,2.091076931194061,76.24633501121549,0,0.1834555547733916,Rare,3,4.930808268013152,0.0,5,5,1,34.4,Medium
3.6378043801621,Good,5.859763146322966,72.87030849267347,2,3.753567447183171,Sometimes,8,8.12549568292582,2.214492278767974,5,5,3,70.0,High
6.324679720387214,Good,2.8494717970782766,63.991667107565874,3,2.826807817360117,Sometimes,0,9.607195490157094,3.0474737795702387,5,3,5,43.5,Medium
5.003222025133962,Poor,4.8749216084905,88.57778651167585,6,1.7863146860931212,Sometimes,0,9.45400875445386,0.0,2,2,5,60.4,Medium
6.372724202506985,Good,11.059676777744285,82.59756729557323,1,4.861767801446712,Often,8,5.5296620093638555,1.7830833823056453,1,1,2,58.0,Medium
4.099691226434784,Good,5.607108472380859,81.40265247282508,3,4.845973507748109,Often,8,3.5683445538114262,5.567111000392463,5,2,1,48.0,Medium
5.3570383125346135,Average,3.272373561639342,73.06008848845626,1,2.6587519996402005,Rare,3,4.2251708549754845,4.066567087106942,5,1,1,25.4,Low
6.722940642954247,Poor,5.815578011915811,80.79392964663666,2,0.0,Sometimes,2,2.0332936668481336,3.27645529366037,3,1,4,36.9,Medium
7.049314396675906,Good,3.9658496268212904,85.14449459441059,1,1.832601517999496,Sometimes,1,7.715046786120218,0.8884311267665024,4,5,4,38.4,Medium
7.126207938113022,Poor,3.0785117736848973,77.35103946096719,3,0.7511272550063492,Sometimes,1,7.870214385252515,5.500563930852784,5,4,5,46.3,Medium
4.519266523764444,Average,9.206279066781,84.44572239240365,4,2.1342703862194394,Often,8,6.293496626719026,2.16530850114126,1,4,3,85.8,High
7.782028595203343,Average,7.133624052533506,72.03939518174884,0,0.595554250133699,Sometimes,6,2.5596602946233085,3.189988654044053,3,1,2,35.0,Medium
5.299682455097225,Poor,5.69107324999149,80.97485312989713,0,0.2056611133600923,Rare,7,5.086789210462723,3.8148037949809646,5,2,1,44.6,Medium
7.44928687191096,Good,4.216353419504918,91.424982829261,5,0.0,Sometimes,4,9.450647883737563,3.342502486120731,4,4,3,54.2,Medium
6.48404198507271,Poor,4.378421034055601,92.32019703576039,2,2.250885970251455,Often,5,7.524159958992043,5.983556289465207,1,3,2,54.4,Medium
4.435418751383079,Average,8.084963733688301,93.27588804949661,4,0.0,Sometimes,8,7.957620491392964,4.150227645110289,1,2,4,87.7,High
6.025703443128218,Good,5.613155075329136,82.85568415432917,0,1.519639011873339,Sometimes,3,12.0,3.676684644595575,2,3,4,63.3,Medium
7.048045613095652,Average,0.0,80.31613954857745,4,3.041595459896442,Often,4,6.8201866662262205,2.8271408494275847,3,4,3,34.7,Medium
7.419448070711899,Good,9.841877031317674,75.51211083840586,6,0.9168564691939114,Often,2,0.6033647869963081,3.863812126355751,1,5,4,68.6,High
6.2885181538333725,Poor,5.36612471394457,61.92515243482583,3,0.3727572305007931,Sometimes,4,3.2472501207597055,2.580007489906902,2,5,3,60.1,Medium
8.79766833590158,Good,5.686738011469634,66.55100303599508,4,1.8982295636619453,Sometimes,1,6.763889144574272,3.3787580794789953,3,4,4,46.3,Medium
8.011266156479838,Good,7.173389626869593,78.31945028034741,2,0.7570917072866745,Sometimes,1,6.046847738296353,2.3165712514634578,4,2,4,38.6,Medium
6.115018825400371,Poor,5.930805654623174,78.9171155087157,2,2.2784868844885557,Sometimes,3,5.570030751444444,2.0011332386395146,3,5,1,48.7,Medium
7.625182718205417,Average,6.493817235433619,94.12223028806491,0,0.4507552017323446,Sometimes,8,5.613920729982731,1.1678816360997806,3,4,1,42.8,Medium
9.400690227782281,Average,4.15255306527015,93.14799129375626,3,1.8432591107254632,Rare,2,4.03891156975496,2.457617109483718,4,4,3,21.1,Low
9.440726901174541,Average,2.540409352067227,73.13513858513416,6,1.4803689172400603,Sometimes,5,6.934535970504946,2.326410624110564,4,2,4,32.9,Low
4.658000178766254,Good,5.560465562946393,88.18325715089019,0,1.9827175767326062,Sometimes,5,9.485901900013246,6.658752187782334,2,3,3,68.4,High
5.110200333264274,Average,7.86322930454918,75.22931135426089,2,4.452727391025778,Often,5,10.330846629818923,4.984210917941815,2,3,5,77.9,High
8.727378180100777,Average,3.704394883233765,86.82616343003801,5,2.29971631237574,Often,1,10.259958734514942,2.731948399980922,1,4,5,51.8,Medium
4.912578423743544,Poor,3.543952010360447,88.06017728106745,3,2.756666183388539,Rare,7,3.6100833233011467,2.1533769448643394,1,1,1,43.1,Medium
4.516188300062481,Average,7.4420385207598745,92.42092812147737,5,1.062810374227028,Sometimes,7,5.949561720767777,4.23011028069309,5,3,4,71.0,High
5.77070880395143,Good,4.085509589717817,75.07356645217303,2,2.3348846283400193,Sometimes,0,5.215399806115198,6.884558751616664,4,2,1,35.7,Medium
7.130340064211879,Poor,4.178880172331196,90.14303687180924,4,1.5877948396880996,Sometimes,3,7.479932825877389,4.5931204471645,4,1,4,40.2,Medium
6.346404940083356,Average,4.253711454107516,61.27185963878728,6,2.0444840610625357,Rare,7,5.7932590330834834,0.0,3,4,1,54.9,Medium
5.524154569391612,Poor,4.870038038019041,92.96215681538862,4,2.9734183562983163,Often,2,5.43593128001753,4.726329064074898,1,3,1,50.6,Medium
5.488681307413237,Good,1.8527238081959223,79.74983277181484,5,1.2496492396296008,Often,4,9.636448221555966,5.080639553651443,3,2,4,58.7,Medium
5.4314944033809365,Average,3.921319774916747,79.96272002014302,4,1.4029318459874118,Often,7,6.245946058410562,7.39847791434596,1,4,2,72.0,High
5.180735557011586,Average,5.460736038279444,59.62563494309548,0,1.2703779960771768,Sometimes,7,6.3104590613689995,2.503307194407845,5,1,2,46.1,Medium
9.922449315914093,Poor,5.446475872349659,76.1133411275262,1,1.2414205348895297,Often,3,7.0330954482045325,3.2771375072584097,3,5,3,37.7,Medium
6.946266606778332,Average,7.315986105159174,93.55479399613552,4,2.259852845860422,Often,6,7.690484423448941,3.900480400377418,1,2,3,62.4,Medium
7.830138581607108,Good,8.67878444438961,75.73298108297186,2,1.4540271120160657,Sometimes,8,7.704889678404335,1.4720445899905035,2,1,4,58.6,Medium
5.766383797821614,Average,8.024966893328806,87.13462760975209,3,4.2469345453678615,Rare,4,9.880343355747007,1.2908500356631842,4,4,4,62.2,Medium
6.221064984220927,Average,6.829304768147869,80.34555127714108,3,6.01874406679125,Rare,8,2.7859599412588425,3.7987153618338314,3,5,5,57.7,Medium
5.429669027944468,Good,4.702530818465585,90.62669139599699,5,1.148086572219031,Rare,6,6.811155891316005,0.0,1,5,3,68.3,High
3.0,Average,3.75386186008624,81.91500965204125,6,2.441004287307041,Often,5,5.744051341163701,0.3659531190998906,2,4,5,73.7,High
4.432986084728201,Average,5.035756865016804,70.68188468901897,6,3.5570113640828556,Sometimes,6,5.247803140830899,4.631354391719162,4,5,4,72.3,High
3.784071980029408,Average,6.171157539545796,80.56450679848943,0,1.6013764069640324,Often,1,7.894451570732893,3.9956783750041724,3,2,1,53.7,Medium
3.125324333072589,Poor,6.643875596491336,96.01216903701213,5,0.5084132910414005,Sometimes,0,9.241357343234625,5.499482910887336,3,4,5,84.9,High
4.706961538552846,Good,6.246171467031701,84.97645078036201,5,4.6072599671971375,Rare,7,4.5206016106224105,3.9264663231482233,4,1,3,52.6,Medium
8.487433519072447,Good,4.757649057247895,78.83553692706336,6,3.029235940707804,Sometimes,6,10.217343761148935,3.0208450886814275,4,5,3,56.1,Medium
6.433345748443468,Good,6.573724479684524,100.0,2,2.4780356794595866,Rare,8,2.420880874783192,5.578138438991507,3,5,5,59.0,Medium
8.43584564348176,Good,7.521745010167005,91.59215702561221,3,4.175783600196407,Often,4,7.475653596233466,2.154259034302438,4,4,5,45.1,Medium
7.116473865351313,Average,6.760320768135083,88.1673391539846,3,3.1553497607356027,Rare,3,3.773285488362846,2.3333236775041524,5,5,5,43.5,Medium
7.673838238572738,Poor,4.935973889673202,83.17342465244374,2,1.9280974460591054,Rare,7,4.395570115099023,2.8709635661094093,1,3,3,46.7,Medium
5.148654507043137,Average,3.3323026149879866,87.30273834751108,1,0.5350537013697148,Sometimes,8,6.150198757422294,3.900930880533707,4,2,3,49.1,Medium
7.285926431289006,Good,3.284865141223785,87.6273207318284,4,1.2600023833635265,Often,7,5.00294269583882,2.8667553133867076,2,3,3,46.4,Medium
7.593071351111519,Good,3.6375647528156367,58.171846544478626,0,3.807234808007771,Sometimes,7,0.0,0.029904603237596916,1,1,2,19.5,Low
5.635029061649461,Average,5.51415039734986,83.94936212829448,5,3.0231284822149234,Rare,1,7.528673903718771,2.466815935514674,2,5,2,60.0,Medium
7.33931055592425,Average,6.039607507111267,78.39194140664341,5,1.7200000709334897,Often,7,7.949401461900907,2.9368858896502767,5,3,2,52.3,Medium
7.34928163786225,Good,2.17093536411194,75.00223726863425,1,4.649844791743169,Rare,0,5.59734146985482,3.2296408039969426,4,1,4,13.8,Low
5.675671068304876,Good,3.9920097832728985,78.04562719955763,1,1.7641680704137823,Sometimes,6,5.40090361959675,2.101199151139105,3,4,2,47.6,Medium
4.815847351593508,Good,5.486570930610788,64.44151313177798,3,3.481276941096737,Sometimes,1,5.067774766379182,4.011232013110417,2,3,4,58.4,Medium
4.723807502152591,Average,3.200640179804795,61.95389899962821,5,2.3300585709301016,Rare,0,1.7213368260332063,0.0,3,5,2,43.6,Medium
6.629758312882193,Poor,5.867808306119209,92.46502417448497,0,4.899429556134125,Sometimes,6,1.4567793564506681,3.831519112512658,3,4,5,38.0,Medium
6.990514803183972,Average,4.3851434181668685,84.62157819708926,3,3.1295682305919907,Rare,3,8.009079278652283,6.585719673246069,3,2,3,45.6,Medium
5.311211254313128,Average,3.5531594566614864,55.86987872787721,1,2.0692392218195925,Rare,7,8.661751757314253,1.786383935036485,3,1,3,52.5,Medium
6.539878011989148,Good,5.106410864897795,74.23615458598259,5,1.7317977818497403,Sometimes,2,7.492073787393703,3.115220762061429,4,3,5,55.1,Medium
7.355805554207728,Average,5.784560659158201,88.8055173339653,6,1.97694124840673,Rare,6,6.948134202148551,2.5059494982666597,3,5,5,64.7,Medium
7.427286071997951,Average,3.3029421714601446,77.19985626279369,0,0.9119040932864879,Rare,5,7.9567989133284325,2.5396592793025894,1,4,2,46.9,Medium
8.827820180183732,Average,4.514775240371905,92.45004953798362,1,0.0,Sometimes,7,7.790275580913389,0.9430623732703864,2,5,2,44.6,Medium
8.415471248297065,Average,5.935356754614216,90.49751799276635,1,2.4631030851637674,Often,7,4.0371130868549,6.9831171274459685,1,5,3,52.9,Medium
4.998062850865184,Average,3.475819633366465,66.43288790689286,5,1.1997222299534365,Often,5,6.5561518544185455,3.7715705286573034,5,3,4,59.2,Medium
9.025379314307035,Poor,1.6844863191521964,78.56675901151168,6,1.195737173531919,Often,3,5.259818249679722,1.6584068357464126,2,5,5,41.5,Medium
5.703535243166428,Good,1.9268523086204912,75.51910575191296,2,1.8667396451789695,Sometimes,4,5.292843088633019,1.43070701324194,5,5,2,36.4,Medium
8.067309218681642,Average,4.163898271886061,66.107617056479,1,2.078335157595902,Sometimes,5,8.850511636779547,3.1230024344935368,2,1,3,40.9,Medium
6.601979939076633,Average,2.363163447389723,65.45725675144729,4,2.011064017377359,Sometimes,8,9.936653499277577,0.0,2,1,1,47.0,Medium
5.881775932314548,Poor,4.304556209647508,71.93978453758272,6,4.607443027712675,Often,1,0.13414409015790518,5.105644036433725,3,2,4,37.5,Medium
3.788454710337601,Average,8.329885702345358,73.59074590487361,6,2.993569201867104,Sometimes,0,5.362314357392821,1.9722988119372122,5,5,3,68.2,High
6.242653234675478,Good,2.242803224622637,82.83229777243363,3,5.161723367495437,Often,4,5.231408219851289,3.7775870248556735,1,5,4,47.9,Medium
4.160925147041587,Good,4.434790297044598,90.4421347321442,5,1.3415144452032264,Sometimes,3,8.903679025054178,3.8711954929821957,4,1,2,56.0,Medium
7.950948853764158,Poor,9.264609108542768,85.1364495581237,6,3.175580964692368,Sometimes,8,2.3740612257902023,4.930598400086657,4,5,3,61.0,Medium
8.775188985708873,Good,5.8162601659514195,87.50372240280824,5,1.4248811890552167,Often,2,0.0,3.9852510923902704,2,1,1,22.4,Low
5.304633516054965,Good,4.264553425048801,77.33382178529632,3,1.158302213112663,Rare,1,8.05233775188492,4.486350183988835,5,4,2,51.0,Medium
6.952956113778907,Poor,4.686234730961523,86.03000196612889,1,5.218313939609554,Often,1,8.407334839634727,5.0381309648283885,3,3,2,34.7,Medium
5.411912716988037,Poor,5.858725016786556,78.51625018409739,2,0.8477775959070253,Sometimes,8,1.5399887652457167,2.3395070253017423,3,4,3,55.9,Medium
5.557272904794815,Poor,8.391543861254881,75.58527616747217,2,0.0,Sometimes,5,5.688995711152869,7.302774553259502,2,4,5,83.2,High
7.661742055798057,Good,3.9382927850455145,98.97100948895626,6,0.9380760362527183,Sometimes,8,9.8254535128635,3.7057477234576868,3,5,4,66.2,High
6.442192607234881,Poor,3.4847794342234346,56.69524043452502,5,0.0,Rare,2,3.304890300352928,2.9440352271961023,5,4,5,49.1,Medium
9.109472062896518,Average,2.242382534439545,61.26695702692639,6,0.5730132483922472,Often,0,6.252629010903479,1.317791096907689,5,3,2,23.5,Low
5.776651281945618,Good,5.206192065019608,83.82699754133604,5,0.7120012687249695,Sometimes,4,7.269905709756458,2.5859021497076546,5,3,5,58.1,Medium
7.9990044987117335,Good,2.1886252603641743,77.3501765146755,3,2.0529226472773257,Sometimes,1,2.4309210778727053,3.8037121028100636,2,5,4,33.3,Medium
6.646120119436673,Average,4.072434750356411,65.63015649833078,5,0.0,Rare,1,4.590395382373978,3.1905540091227986,4,4,1,44.5,Medium
7.6936670146163495,Good,3.1826331177792953,69.45389048836232,4,3.7939283391216976,Often,7,1.7729090801095522,6.654895556817033,5,4,5,39.8,Medium
